access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,7.7577383518e+02,7.7573224807e+02,6.1843236552e+05,6.1846551977e+05
write,1,7.7577380085e+02,7.7573224902e+02,6.1843239289e+05,6.1846551900e+05
write,2,7.7577416801e+02,7.7573224306e+02,6.1843210019e+05,6.1846552376e+05
write,3,7.7577380300e+02,7.7573224497e+02,6.1843239118e+05,6.1846552224e+05
write,4,7.7577381110e+02,7.7573224592e+02,6.1843238472e+05,6.1846552148e+05
write,5,7.7577381396e+02,7.7573224783e+02,6.1843238244e+05,6.1846551996e+05
write,6,7.7577381516e+02,7.7573219705e+02,6.1843238148e+05,6.1846556044e+05
write,7,7.7577378011e+02,7.7573219395e+02,6.1843240942e+05,6.1846556291e+05
write,8,7.7577388287e+02,7.7573237801e+02,6.1843232751e+05,6.1846541617e+05
write,9,7.7577384305e+02,7.7573236799e+02,6.1843235925e+05,6.1846542415e+05
write,10,7.7577388310e+02,7.7573237681e+02,6.1843232732e+05,6.1846541712e+05
write,11,7.7577385592e+02,7.7573237610e+02,6.1843234898e+05,6.1846541769e+05
write,12,7.7577389193e+02,7.7573238802e+02,6.1843232028e+05,6.1846540819e+05
write,13,7.7577384400e+02,7.7573238492e+02,6.1843235849e+05,6.1846541066e+05
write,14,7.7577404690e+02,7.7573230100e+02,6.1843219674e+05,6.1846547757e+05
write,15,7.7577386308e+02,7.7573230696e+02,6.1843234328e+05,6.1846547281e+05
