access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,4.7212190509e+02,4.7211375308e+02,7.1897749090e+07,7.1898990552e+07
read,1,4.7212224412e+02,4.7211381197e+02,7.1897697460e+07,7.1898981583e+07
read,2,4.7212224507e+02,4.7211375785e+02,7.1897697315e+07,7.1898989825e+07
read,3,4.7212226200e+02,4.7211378789e+02,7.1897694737e+07,7.1898985250e+07
read,4,4.7212216091e+02,4.7211380506e+02,7.1897710132e+07,7.1898982636e+07
read,5,4.7212225294e+02,4.7211377788e+02,7.1897696117e+07,7.1898986775e+07
read,6,4.7212231708e+02,4.7211380100e+02,7.1897686350e+07,7.1898983253e+07
read,7,4.7212211394e+02,4.7211385489e+02,7.1897717284e+07,7.1898975048e+07
read,8,4.7212207222e+02,4.7211379409e+02,7.1897723638e+07,7.1898984306e+07
read,9,4.7212220597e+02,4.7211379480e+02,7.1897703270e+07,7.1898984197e+07
read,10,4.7212208796e+02,4.7211381388e+02,7.1897721242e+07,7.1898981293e+07
read,11,4.7212217212e+02,4.7211380816e+02,7.1897708425e+07,7.1898982164e+07
read,12,4.7212203884e+02,4.7211380792e+02,7.1897728721e+07,7.1898982200e+07
read,13,4.7212233496e+02,4.7211385298e+02,7.1897683627e+07,7.1898975338e+07
read,14,4.7212216592e+02,4.7211377406e+02,7.1897709369e+07,7.1898987356e+07
read,15,4.7212208009e+02,4.7211385822e+02,7.1897722440e+07,7.1898974539e+07
read,16,4.7212172508e+02,4.7211360693e+02,7.1897776503e+07,7.1899012809e+07
read,17,4.7212181878e+02,4.7211364007e+02,7.1897762234e+07,7.1899007762e+07
read,18,4.7212175703e+02,4.7211362505e+02,7.1897771637e+07,7.1899010050e+07
read,19,4.7212181592e+02,4.7211368704e+02,7.1897762669e+07,7.1899000609e+07
read,20,4.7212177896e+02,4.7211364794e+02,7.1897768297e+07,7.1899006564e+07
read,21,4.7212177110e+02,4.7211365414e+02,7.1897769495e+07,7.1899005620e+07
read,22,4.7212179708e+02,4.7211369395e+02,7.1897765538e+07,7.1898999556e+07
read,23,4.7212176800e+02,4.7211368704e+02,7.1897769967e+07,7.1899000609e+07
read,24,4.7212175083e+02,4.7211368012e+02,7.1897772581e+07,7.1899001662e+07
read,25,4.7212173891e+02,4.7211375809e+02,7.1897774397e+07,7.1898989789e+07
read,26,4.7212175512e+02,4.7211366916e+02,7.1897771928e+07,7.1899003332e+07
read,27,4.7212175679e+02,4.7211373711e+02,7.1897771674e+07,7.1898992984e+07
read,28,4.7212168384e+02,4.7211370182e+02,7.1897782784e+07,7.1898998358e+07
read,29,4.7212173009e+02,4.7211368203e+02,7.1897775740e+07,7.1899001372e+07
read,30,4.7212170506e+02,4.7211367488e+02,7.1897779552e+07,7.1899002461e+07
read,31,4.7212170196e+02,4.7211374903e+02,7.1897780024e+07,7.1898991169e+07
