access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,9.1308271451e+03,7.6774660220e+03,1.0636334086e+04,1.2649815411e+04
write,1,9.1308271122e+03,5.3078932881e+03,1.0636334125e+04,1.8297000849e+04
write,2,9.1308270209e+03,7.7356207612e+03,1.0636334231e+04,1.2554716809e+04
write,3,9.1308270810e+03,6.2593864810e+03,1.0636334161e+04,1.5515662485e+04
write,4,9.1308271821e+03,6.0494048998e+03,1.0636334043e+04,1.6054228409e+04
write,5,9.1308271220e+03,4.8168399460e+03,1.0636334113e+04,2.0162290856e+04
write,6,9.1308269181e+03,9.1308170278e+03,1.0636334351e+04,1.0636345872e+04
write,7,9.1308270209e+03,7.9208933220e+03,1.0636334231e+04,1.2261057440e+04
write,8,9.1308272300e+03,9.0536305439e+03,1.0636333987e+04,1.0727025753e+04
write,9,9.1308272769e+03,8.3113271229e+03,1.0636333933e+04,1.1685080681e+04
write,10,9.1308269799e+03,8.8778971250e+03,1.0636334279e+04,1.0939361724e+04
write,11,9.1308270040e+03,9.0322579551e+03,1.0636334251e+04,1.0752408587e+04
write,12,9.1308272059e+03,6.8399379418e+03,1.0636334016e+04,1.4198744028e+04
write,13,9.1308272870e+03,8.2733834000e+03,1.0636333921e+04,1.1738671267e+04
write,14,9.1308272281e+03,6.5462645459e+03,1.0636333990e+04,1.4835716968e+04
write,15,9.1308273180e+03,6.7450442321e+03,1.0636333885e+04,1.4398501279e+04
write,16,9.1308268850e+03,2.5679185610e+03,1.0636334389e+04,3.7819940817e+04
write,17,9.1308267190e+03,1.8463614271e+03,1.0636334583e+04,5.2599955012e+04
write,18,9.1308269241e+03,2.6950111229e+03,1.0636334344e+04,3.6036410823e+04
write,19,9.1308268290e+03,3.4448711989e+03,1.0636334455e+04,2.8192208763e+04
write,20,9.1308269739e+03,4.1506002309e+03,1.0636334286e+04,2.3398670697e+04
write,21,9.1308269491e+03,3.0461387019e+03,1.0636334315e+04,3.1882503557e+04
write,22,9.1308268180e+03,1.8137493880e+03,1.0636334467e+04,5.3545726132e+04
write,23,9.1308266551e+03,3.7400736389e+03,1.0636334657e+04,2.5967009577e+04
write,24,9.1308267961e+03,1.9578573840e+03,1.0636334493e+04,4.9604495606e+04
write,25,9.1308268139e+03,4.4954052141e+03,1.0636334472e+04,2.1603954121e+04
write,26,9.1308268330e+03,3.1836455650e+03,1.0636334450e+04,3.0505446042e+04
write,27,9.1308267488e+03,4.6122555070e+03,1.0636334548e+04,2.1056623566e+04
write,28,9.1308268509e+03,1.4306481459e+03,1.0636334429e+04,6.7884286068e+04
write,29,9.1308267210e+03,3.8979765589e+03,1.0636334580e+04,2.4915113401e+04
write,30,9.1308267379e+03,2.1888189311e+03,1.0636334561e+04,4.4370288753e+04
write,31,9.1308267782e+03,1.6661423440e+03,1.0636334514e+04,5.8289454289e+04
