access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,1.1784708428e+03,1.1784606409e+03,1.4694302490e+06,1.4694429698e+06
write,1,1.1784706831e+03,1.0302113361e+03,1.4694304482e+06,1.6808985140e+06
write,2,1.1784706819e+03,1.1784604700e+03,1.4694304496e+06,1.4694431830e+06
write,3,1.1784707232e+03,9.6267299414e+02,1.4694303982e+06,1.7988254730e+06
write,4,1.1784707830e+03,8.8565713191e+02,1.4694303236e+06,1.9552495448e+06
write,5,1.1784708002e+03,7.6800015306e+02,1.4694303022e+06,2.2547921339e+06
write,6,1.1784707420e+03,1.1784604700e+03,1.4694303747e+06,1.4694431830e+06
write,7,1.1784707839e+03,1.0732119012e+03,1.4694303224e+06,1.6135496653e+06
write,8,1.1784711010e+03,1.1784604840e+03,1.4694299270e+06,1.4694431654e+06
write,9,1.1784708581e+03,5.8325834203e+02,1.4694302299e+06,2.9689771740e+06
write,10,1.1784708459e+03,1.1784604371e+03,1.4694302451e+06,1.4694432240e+06
write,11,1.1784709570e+03,6.6835667515e+02,1.4694301066e+06,2.5909529573e+06
write,12,1.1784707558e+03,1.1784606152e+03,1.4694303575e+06,1.4694430019e+06
write,13,1.1784707971e+03,8.0272045803e+02,1.4694303061e+06,2.1572649441e+06
write,14,1.1784706218e+03,1.1784604428e+03,1.4694305246e+06,1.4694432169e+06
write,15,1.1784706349e+03,5.9330007100e+02,1.4694305082e+06,2.9187266084e+06
write,16,1.1784707150e+03,1.0411879370e+03,1.4694304083e+06,1.6631778399e+06
write,17,1.1784706709e+03,1.0716702561e+03,1.4694304633e+06,1.6158708279e+06
write,18,1.1784709060e+03,4.8648957109e+02,1.4694301702e+06,3.5595433220e+06
write,19,1.1784709561e+03,5.7850817084e+02,1.4694301078e+06,2.9933556539e+06
write,20,1.1784708629e+03,1.0716701660e+03,1.4694302240e+06,1.6158709638e+06
write,21,1.1784708450e+03,8.0954040003e+02,1.4694302463e+06,2.1390911484e+06
write,22,1.1784708190e+03,5.2599852586e+02,1.4694302787e+06,3.2921778653e+06
write,23,1.1784708610e+03,8.8276349688e+02,1.4694302264e+06,1.9616587117e+06
write,24,1.1784707372e+03,1.0716701701e+03,1.4694303807e+06,1.6158709577e+06
write,25,1.1784708591e+03,5.5863875103e+02,1.4694302288e+06,3.0998220242e+06
write,26,1.1784708362e+03,1.0716701560e+03,1.4694302573e+06,1.6158709789e+06
write,27,1.1784709201e+03,8.0377183795e+02,1.4694301527e+06,2.1544431171e+06
write,28,1.1784709651e+03,1.0716701481e+03,1.4694300965e+06,1.6158709907e+06
write,29,1.1784709668e+03,5.5058641291e+02,1.4694300944e+06,3.1451569879e+06
write,30,1.1784712222e+03,1.0716702011e+03,1.4694297760e+06,1.6158709109e+06
write,31,1.1784709499e+03,8.9910826492e+02,1.4694301155e+06,1.9259979822e+06
write,32,1.1784708841e+03,5.4252756691e+02,1.4694301975e+06,3.1918759702e+06
write,33,1.1784708531e+03,6.1758896804e+02,1.4694302362e+06,2.8039372360e+06
write,34,1.1784708750e+03,8.0010247302e+02,1.4694302088e+06,2.1643236490e+06
write,35,1.1784707940e+03,4.2285916185e+02,1.4694303099e+06,4.0951713010e+06
write,36,1.1784708359e+03,8.0010240602e+02,1.4694302576e+06,2.1643238302e+06
write,37,1.1784712830e+03,3.5575190115e+02,1.4694297002e+06,4.8676639490e+06
write,38,1.1784707780e+03,8.0010240102e+02,1.4694303298e+06,2.1643238438e+06
