access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,7.0639545918e+01,7.0636852026e+01,5.0044144113e+07,5.0046052657e+07
read,1,7.0640390873e+01,7.0636857033e+01,5.0043545517e+07,5.0046049109e+07
read,2,7.0639546871e+01,7.0636852980e+01,5.0044143438e+07,5.0046051981e+07
read,3,7.0639547825e+01,7.0636862993e+01,5.0044142762e+07,5.0046044886e+07
read,4,7.0639547825e+01,7.0636853933e+01,5.0044142762e+07,5.0046051305e+07
read,5,7.0639547825e+01,7.0636859894e+01,5.0044142762e+07,5.0046047082e+07
read,6,7.0639540911e+01,7.0636855125e+01,5.0044147660e+07,5.0046050461e+07
read,7,7.0639539003e+01,7.0636863947e+01,5.0044149012e+07,5.0046044211e+07
read,8,7.0639540911e+01,7.0636853933e+01,5.0044147660e+07,5.0046051305e+07
read,9,7.0639554977e+01,7.0636859894e+01,5.0044137695e+07,5.0046047082e+07
read,10,7.0639541864e+01,7.0636854172e+01,5.0044146985e+07,5.0046051136e+07
read,11,7.0639544010e+01,7.0636863947e+01,5.0044145465e+07,5.0046044211e+07
read,12,7.0639546871e+01,7.0636857033e+01,5.0044143438e+07,5.0046049109e+07
read,13,7.0639548779e+01,7.0636863947e+01,5.0044142087e+07,5.0046044211e+07
read,14,7.0639545918e+01,7.0636857986e+01,5.0044144113e+07,5.0046048434e+07
read,15,7.0639548779e+01,7.0636867046e+01,5.0044142087e+07,5.0046042015e+07
read,16,7.0639546871e+01,7.0636851788e+01,5.0044143438e+07,5.0046052826e+07
read,17,7.0639557838e+01,7.0636858940e+01,5.0044135668e+07,5.0046047758e+07
read,18,7.0639554977e+01,7.0636852980e+01,5.0044137695e+07,5.0046051981e+07
read,19,7.0639557838e+01,7.0636862993e+01,5.0044135668e+07,5.0046044886e+07
read,20,7.0639556885e+01,7.0636855125e+01,5.0044136344e+07,5.0046050461e+07
read,21,7.0639557838e+01,7.0636862040e+01,5.0044135668e+07,5.0046045562e+07
read,22,7.0639554977e+01,7.0636855125e+01,5.0044137695e+07,5.0046050461e+07
read,23,7.0639559031e+01,7.0636864901e+01,5.0044134824e+07,5.0046043535e+07
read,24,7.0639524937e+01,7.0636852980e+01,5.0044158977e+07,5.0046051981e+07
read,25,7.0639554977e+01,7.0636861086e+01,5.0044137695e+07,5.0046046238e+07
read,26,7.0639523983e+01,7.0636854172e+01,5.0044159653e+07,5.0046051136e+07
read,27,7.0639527798e+01,7.0636866093e+01,5.0044156950e+07,5.0046042691e+07
read,28,7.0639524937e+01,7.0636856079e+01,5.0044158977e+07,5.0046049785e+07
read,29,7.0639526844e+01,7.0636862993e+01,5.0044157626e+07,5.0046044886e+07
read,30,7.0639553070e+01,7.0636857033e+01,5.0044139046e+07,5.0046049109e+07
read,31,7.0639558077e+01,7.0636868954e+01,5.0044135499e+07,5.0046040664e+07
