access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.2160718107e+02,3.1860101295e+02,5.6816160992e+07,5.7352251354e+07
write,1,3.2160728812e+02,3.1425761390e+02,5.6816142080e+07,5.8144924953e+07
write,2,3.2160717821e+02,3.1484485412e+02,5.6816161497e+07,5.8036474591e+07
write,3,3.2160712504e+02,3.2138923311e+02,5.6816170890e+07,5.6854690492e+07
write,4,3.2160713601e+02,3.1903923202e+02,5.6816168953e+07,5.7273474678e+07
write,5,3.2160712600e+02,3.1549657583e+02,5.6816170722e+07,5.7916588565e+07
write,6,3.2160741806e+02,3.1105289292e+02,5.6816119125e+07,5.8743981463e+07
write,7,3.2160716796e+02,3.1357439184e+02,5.6816163309e+07,5.8271612260e+07
write,8,3.2160734415e+02,3.1043328595e+02,5.6816132182e+07,5.8861231069e+07
write,9,3.2160716820e+02,3.1295239019e+02,5.6816163267e+07,5.8387428723e+07
write,10,3.2160717916e+02,3.1171893907e+02,5.6816161329e+07,5.8618463898e+07
write,11,3.2160720921e+02,3.2045492315e+02,5.6816156022e+07,5.7020454535e+07
write,12,3.2160713100e+02,3.2158528709e+02,5.6816169837e+07,5.6820029116e+07
write,13,3.2160714293e+02,3.1949792790e+02,5.6816167731e+07,5.7191248456e+07
write,14,3.2160717893e+02,3.0663623405e+02,5.6816161371e+07,5.9590104975e+07
write,15,3.2160713100e+02,3.0572096014e+02,5.6816169837e+07,5.9768507098e+07
write,16,3.2160712910e+02,3.1995331407e+02,5.6816170174e+07,5.7109848758e+07
write,17,3.2160714388e+02,3.0512727904e+02,5.6816167563e+07,5.9884797693e+07
write,18,3.2160741901e+02,3.0975420809e+02,5.6816118957e+07,5.8990273252e+07
write,19,3.2160745883e+02,3.0788216400e+02,5.6816111923e+07,5.9348957207e+07
write,20,3.2160717916e+02,3.1232040811e+02,5.6816161329e+07,5.8505576010e+07
write,21,3.2160730886e+02,3.0852859402e+02,5.6816138416e+07,5.9224609097e+07
write,22,3.2160717702e+02,3.0725692892e+02,5.6816161708e+07,5.9469726005e+07
write,23,3.2160745001e+02,3.0914369011e+02,5.6816113481e+07,5.9106771254e+07
write,24,3.2160725999e+02,3.1613276887e+02,5.6816147050e+07,5.7800035856e+07
write,25,3.2160714698e+02,3.1747775602e+02,5.6816167015e+07,5.7555167344e+07
write,26,3.2160716295e+02,3.2091807699e+02,5.6816164193e+07,5.6938161749e+07
write,27,3.2160714483e+02,3.1660194898e+02,5.6816167394e+07,5.7714380581e+07
write,28,3.2160715079e+02,3.1792410612e+02,5.6816166341e+07,5.7474362668e+07
write,29,3.2160716295e+02,3.1704273415e+02,5.6816164193e+07,5.7634140158e+07
write,30,3.2160744905e+02,3.0658175707e+02,5.6816113649e+07,5.9600693631e+07
write,31,3.2160740590e+02,3.0576160598e+02,5.6816121273e+07,5.9760561885e+07
