access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.2642375088e+02,3.2480333304e+02,1.1252097934e+08,1.1308233750e+08
write,1,3.2642389607e+02,3.2015304017e+02,1.1252092929e+08,1.1472488316e+08
write,2,3.2642375016e+02,3.2153302908e+02,1.1252097958e+08,1.1423249497e+08
write,3,3.2642374492e+02,3.2544365096e+02,1.1252098139e+08,1.1285984538e+08
write,4,3.2642373919e+02,3.2635390806e+02,1.1252098337e+08,1.1254505989e+08
write,5,3.2642372608e+02,3.2288663101e+02,1.1252098789e+08,1.1375361071e+08
write,6,3.2642374206e+02,3.2640368009e+02,1.1252098238e+08,1.1252789833e+08
write,7,3.2642374301e+02,3.2353746605e+02,1.1252098205e+08,1.1352478146e+08
write,8,3.2642374301e+02,3.2604914498e+02,1.1252098205e+08,1.1265025746e+08
write,9,3.2642373896e+02,3.2224255705e+02,1.1252098345e+08,1.1398097279e+08
write,10,3.2642375398e+02,3.2420116901e+02,1.1252097827e+08,1.1329237411e+08
write,11,3.2642374706e+02,3.2082958102e+02,1.1252098065e+08,1.1448296012e+08
write,12,3.2642375803e+02,3.1420371699e+02,1.1252097687e+08,1.1689715348e+08
write,13,3.2642375398e+02,3.1874806905e+02,1.1252097827e+08,1.1523056512e+08
write,14,3.2642390704e+02,3.1975102115e+02,1.1252092551e+08,1.1486912535e+08
write,15,3.2642391610e+02,3.1464563489e+02,1.1252092238e+08,1.1673297213e+08
