access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,5.9555389881e+01,5.9553761005e+01,9.7433910509e+07,9.7436575458e+07
read,1,5.9555110216e+01,5.9553750992e+01,9.7434368049e+07,9.7436591841e+07
read,2,5.9555109024e+01,5.9553761959e+01,9.7434369999e+07,9.7436573898e+07
read,3,5.9555109024e+01,5.9553761005e+01,9.7434369999e+07,9.7436575458e+07
read,4,5.9555109978e+01,5.9553760052e+01,9.7434368439e+07,9.7436577018e+07
read,5,5.9555109978e+01,5.9553757906e+01,9.7434368439e+07,9.7436580529e+07
read,6,5.9555105209e+01,5.9553753138e+01,9.7434376240e+07,9.7436588330e+07
read,7,5.9555109024e+01,5.9553760052e+01,9.7434369999e+07,9.7436577018e+07
read,8,5.9555103064e+01,5.9553762913e+01,9.7434379751e+07,9.7436572337e+07
read,9,5.9555104971e+01,5.9553755999e+01,9.7434376630e+07,9.7436583649e+07
read,10,5.9555109024e+01,5.9553766012e+01,9.7434369999e+07,9.7436567266e+07
read,11,5.9555106163e+01,5.9553766966e+01,9.7434374680e+07,9.7436565706e+07
read,12,5.9555100918e+01,5.9553763866e+01,9.7434383261e+07,9.7436570777e+07
read,13,5.9555104017e+01,5.9553763866e+01,9.7434378191e+07,9.7436570777e+07
read,14,5.9555098057e+01,5.9553764820e+01,9.7434387942e+07,9.7436569217e+07
read,15,5.9555095196e+01,5.9553765059e+01,9.7434392623e+07,9.7436568826e+07
