access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.5641964388e+02,3.5641727686e+02,1.0305133502e+08,1.0305201940e+08
read,1,3.5642028093e+02,3.5641727495e+02,1.0305115083e+08,1.0305201995e+08
read,2,3.5641965413e+02,3.5641727710e+02,1.0305133205e+08,1.0305201933e+08
read,3,3.5641965079e+02,3.5641727614e+02,1.0305133302e+08,1.0305201960e+08
read,4,3.5641966701e+02,3.5641727710e+02,1.0305132833e+08,1.0305201933e+08
read,5,3.5641964483e+02,3.5641727495e+02,1.0305133474e+08,1.0305201995e+08
read,6,3.5641963506e+02,3.5641727614e+02,1.0305133757e+08,1.0305201960e+08
read,7,3.5641965818e+02,3.5641727614e+02,1.0305133088e+08,1.0305201960e+08
read,8,3.5641963887e+02,3.5641728187e+02,1.0305133646e+08,1.0305201795e+08
read,9,3.5641963792e+02,3.5641728187e+02,1.0305133674e+08,1.0305201795e+08
read,10,3.5641964984e+02,3.5641728187e+02,1.0305133329e+08,1.0305201795e+08
read,11,3.5641966200e+02,3.5641728091e+02,1.0305132978e+08,1.0305201822e+08
read,12,3.5641962600e+02,3.5641728401e+02,1.0305134019e+08,1.0305201733e+08
read,13,3.5641963100e+02,3.5641727996e+02,1.0305133874e+08,1.0305201850e+08
read,14,3.5641962910e+02,3.5641728306e+02,1.0305133929e+08,1.0305201760e+08
read,15,3.5641963100e+02,3.5641728401e+02,1.0305133874e+08,1.0305201733e+08
