access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,7.0476380110e+01,6.9434742928e+01,2.2631432510e+06,2.2970941819e+06
read,1,7.0478970051e+01,6.9434722185e+01,2.2630600857e+06,2.2970948681e+06
read,2,7.0478950977e+01,6.9434724092e+01,2.2630606981e+06,2.2970948050e+06
read,3,7.0478744984e+01,6.9434725046e+01,2.2630673125e+06,2.2970947735e+06
read,4,7.0479026079e+01,6.9434736013e+01,2.2630582866e+06,2.2970944106e+06
read,5,7.0478857994e+01,6.9434718132e+01,2.2630636838e+06,2.2970950022e+06
read,6,7.0478850126e+01,6.9434763193e+01,2.2630639364e+06,2.2970935114e+06
read,7,7.0478999138e+01,6.9434726954e+01,2.2630591517e+06,2.2970947104e+06
read,8,7.0479135036e+01,6.9434761047e+01,2.2630547880e+06,2.2970935824e+06
read,9,7.0478924036e+01,6.9434763193e+01,2.2630615632e+06,2.2970935114e+06
read,10,7.0479101896e+01,6.9434767008e+01,2.2630558521e+06,2.2970933852e+06
read,11,7.0479017019e+01,6.9434762001e+01,2.2630585775e+06,2.2970935509e+06
read,12,7.0478804111e+01,6.9434731007e+01,2.2630654139e+06,2.2970945763e+06
read,13,7.0478719950e+01,6.9434726000e+01,2.2630681164e+06,2.2970947419e+06
read,14,7.0478684902e+01,6.9434729099e+01,2.2630692417e+06,2.2970946394e+06
read,15,7.0478666067e+01,6.9434727907e+01,2.2630698465e+06,2.2970946788e+06
