access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,2.8344009471e+03,1.3771146321e+03,5.6272258928e+04,1.1582052814e+05
write,1,2.8344009039e+03,4.4301551700e+02,5.6272259785e+04,3.6002834637e+05
write,2,2.8344009981e+03,2.2617544699e+03,5.6272257915e+04,7.0519654598e+04
write,3,2.8344009700e+03,1.9891267891e+03,5.6272258473e+04,8.0185006242e+04
write,4,2.8344007800e+03,2.6593658369e+03,5.6272262246e+04,5.9976006982e+04
write,5,2.8344007750e+03,1.6209021900e+03,5.6272262345e+04,9.8400844287e+04
write,6,2.8344009290e+03,1.3919123209e+03,5.6272259288e+04,1.1458921773e+05
write,7,2.8344008191e+03,1.9294931452e+03,5.6272261470e+04,8.2663234329e+04
write,8,2.8344008639e+03,2.5097007809e+03,5.6272260580e+04,6.3552653454e+04
write,9,2.8344008341e+03,8.2467675591e+02,5.6272261171e+04,1.9340686258e+05
write,10,2.8344009891e+03,2.3500682390e+03,5.6272258095e+04,6.7869579851e+04
write,11,2.8344008851e+03,2.5659677761e+03,5.6272260158e+04,6.2159059630e+04
write,12,2.8344007339e+03,1.5600878639e+03,5.6272263159e+04,1.0223664172e+05
write,13,2.8344007070e+03,2.8343335259e+03,5.6272263694e+04,5.6273597494e+04
write,14,2.8344008548e+03,2.7791508160e+03,5.6272260760e+04,5.7390963845e+04
write,15,2.8344007461e+03,1.5843888650e+03,5.6272262918e+04,1.0066855904e+05
