access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.5968760490e+02,2.5011445093e+02,8.9365389775e+07,9.2785858416e+07
read,1,2.5968774700e+02,2.5011443996e+02,8.9365340876e+07,9.2785862485e+07
read,2,2.5968759608e+02,2.5011443710e+02,8.9365392811e+07,9.2785863546e+07
read,3,2.5968771505e+02,2.5011444902e+02,8.9365351870e+07,9.2785859124e+07
read,4,2.5968769693e+02,2.5011446095e+02,8.9365358105e+07,9.2785854702e+07
read,5,2.5968765593e+02,2.5011444092e+02,8.9365372217e+07,9.2785862131e+07
read,6,2.5968755698e+02,2.5011444807e+02,8.9365406266e+07,9.2785859478e+07
read,7,2.5968764710e+02,2.5011446500e+02,8.9365375253e+07,9.2785853198e+07
read,8,2.5968757606e+02,2.5011444497e+02,8.9365399703e+07,9.2785860627e+07
read,9,2.5968754792e+02,2.5011445904e+02,8.9365409384e+07,9.2785855409e+07
read,10,2.5968758702e+02,2.5011444688e+02,8.9365395928e+07,9.2785859920e+07
read,11,2.5968763304e+02,2.5011447501e+02,8.9365380094e+07,9.2785849483e+07
read,12,2.5968737698e+02,2.5011444402e+02,8.9365468211e+07,9.2785860981e+07
read,13,2.5968743491e+02,2.5011445093e+02,8.9365448274e+07,9.2785858416e+07
read,14,2.5968739009e+02,2.5011444902e+02,8.9365463699e+07,9.2785859124e+07
read,15,2.5968752503e+02,2.5011445189e+02,8.9365417260e+07,9.2785858062e+07
